dataset,prompt_type,model,config_n,config_k,config_q,run_id,correct,total,errors,accuracy,run_duration_seconds,avg_trial_wall_seconds,avg_trial_api_seconds,system_fallback_count,artifact_dir
cifar10,nle,google/gemini-2.5-flash,4,1,1,2,4,4,0,1.0000,4.6757,1.1677,1.1223,0,models/google-gemini-2.5-flash/datasets/cifar10/nle/N4_K1_Q1/run_2
cifar10,nle,google/gemini-2.5-flash,4,5,1,0,4,4,0,1.0000,6.2524,1.5541,1.3972,0,models/google-gemini-2.5-flash/datasets/cifar10/nle/N4_K5_Q1/run_0
cifar10,nle,google/gemini-2.5-flash,4,5,1,1,3,4,0,0.7500,6.2634,1.5619,1.3959,0,models/google-gemini-2.5-flash/datasets/cifar10/nle/N4_K5_Q1/run_1
cifar10,nle,google/gemini-2.5-flash,4,5,1,2,4,4,0,1.0000,4.8592,1.2119,1.0432,0,models/google-gemini-2.5-flash/datasets/cifar10/nle/N4_K5_Q1/run_2
cifar10,features,google/gemini-2.5-flash,2,1,1,0,2,2,0,1.0000,1.3569,0.6763,0.6363,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N2_K1_Q1/run_0
cifar10,features,google/gemini-2.5-flash,2,1,1,1,2,2,0,1.0000,1.4204,0.7059,0.6595,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N2_K1_Q1/run_1
cifar10,features,google/gemini-2.5-flash,2,1,1,2,2,2,0,1.0000,1.6627,0.8297,0.7850,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N2_K1_Q1/run_2
cifar10,features,google/gemini-2.5-flash,2,1,1,3,2,2,0,1.0000,3.3616,1.6693,1.6339,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N2_K1_Q1/run_3
cifar10,features,google/gemini-2.5-flash,2,1,1,4,2,2,0,1.0000,1.2019,0.5972,0.5680,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N2_K1_Q1/run_4
cifar10,features,google/gemini-2.5-flash,2,1,1,5,2,2,0,1.0000,1.5827,0.7897,0.7629,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N2_K1_Q1/run_5
cifar10,features,google/gemini-2.5-flash,2,5,1,0,2,2,0,1.0000,2.1353,1.0644,0.9602,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N2_K5_Q1/run_0
cifar10,features,google/gemini-2.5-flash,2,5,1,1,2,2,0,1.0000,2.3817,1.1868,1.0594,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N2_K5_Q1/run_1
cifar10,features,google/gemini-2.5-flash,2,5,1,2,2,2,0,1.0000,2.3442,1.1700,1.0737,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N2_K5_Q1/run_2
cifar10,features,google/gemini-2.5-flash,2,5,1,3,2,2,0,1.0000,1.8874,0.9397,0.8384,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N2_K5_Q1/run_3
cifar10,features,google/gemini-2.5-flash,2,5,1,4,2,2,0,1.0000,2.2498,1.1225,1.0157,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N2_K5_Q1/run_4
cifar10,features,google/gemini-2.5-flash,2,5,1,5,2,2,0,1.0000,3.3857,1.6899,1.5887,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N2_K5_Q1/run_5
cifar10,features,google/gemini-2.5-flash,3,1,1,0,3,3,0,1.0000,3.2843,1.0932,1.0663,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N3_K1_Q1/run_0
cifar10,features,google/gemini-2.5-flash,3,1,1,1,3,3,0,1.0000,2.3246,0.7720,0.7294,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N3_K1_Q1/run_1
cifar10,features,google/gemini-2.5-flash,3,1,1,2,3,3,0,1.0000,2.2896,0.7589,0.7035,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N3_K1_Q1/run_2
cifar10,features,google/gemini-2.5-flash,3,1,1,3,2,3,0,0.6667,4.4631,1.4860,1.4465,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N3_K1_Q1/run_3
cifar10,features,google/gemini-2.5-flash,3,5,1,0,3,3,0,1.0000,3.7884,1.2574,1.0405,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N3_K5_Q1/run_0
cifar10,features,google/gemini-2.5-flash,3,5,1,1,3,3,0,1.0000,4.6282,1.5404,1.3777,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N3_K5_Q1/run_1
cifar10,features,google/gemini-2.5-flash,3,5,1,2,3,3,0,1.0000,7.1397,2.3771,2.2115,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N3_K5_Q1/run_2
cifar10,features,google/gemini-2.5-flash,3,5,1,3,3,3,0,1.0000,3.2856,1.0934,0.9238,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N3_K5_Q1/run_3
cifar10,features,google/gemini-2.5-flash,4,1,1,0,4,4,0,1.0000,2.9701,0.7409,0.6904,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N4_K1_Q1/run_0
cifar10,features,google/gemini-2.5-flash,4,1,1,1,3,4,0,0.7500,3.8088,0.9502,0.8906,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N4_K1_Q1/run_1
cifar10,features,google/gemini-2.5-flash,4,1,1,2,4,4,0,1.0000,2.8425,0.7090,0.6524,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N4_K1_Q1/run_2
cifar10,features,google/gemini-2.5-flash,4,5,1,0,4,4,0,1.0000,3.7826,0.9435,0.8226,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N4_K5_Q1/run_0
cifar10,features,google/gemini-2.5-flash,4,5,1,1,3,4,0,0.7500,8.1127,2.0236,1.8188,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N4_K5_Q1/run_1
cifar10,features,google/gemini-2.5-flash,4,5,1,2,4,4,0,1.0000,6.7688,1.6899,1.4895,0,models/google-gemini-2.5-flash/datasets/cifar10/features/N4_K5_Q1/run_2
cifar10,rulebased,google/gemini-2.5-flash,2,1,1,0,2,2,0,1.0000,5.1611,2.5782,2.5411,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N2_K1_Q1/run_0
cifar10,rulebased,google/gemini-2.5-flash,2,1,1,1,2,2,0,1.0000,3.0600,1.5274,1.4988,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N2_K1_Q1/run_1
cifar10,rulebased,google/gemini-2.5-flash,2,1,1,2,2,2,0,1.0000,3.4487,1.7154,1.6733,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N2_K1_Q1/run_2
cifar10,rulebased,google/gemini-2.5-flash,2,1,1,3,2,2,0,1.0000,3.1253,1.5514,1.5068,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N2_K1_Q1/run_3
cifar10,rulebased,google/gemini-2.5-flash,2,1,1,4,2,2,0,1.0000,2.6552,1.3230,1.2935,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N2_K1_Q1/run_4
cifar10,rulebased,google/gemini-2.5-flash,2,1,1,5,2,2,0,1.0000,2.9300,1.4583,1.4206,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N2_K1_Q1/run_5
cifar10,rulebased,google/gemini-2.5-flash,2,5,1,0,2,2,0,1.0000,3.4907,1.7413,1.6312,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N2_K5_Q1/run_0
cifar10,rulebased,google/gemini-2.5-flash,2,5,1,1,2,2,0,1.0000,3.2742,1.6350,1.5194,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N2_K5_Q1/run_1
cifar10,rulebased,google/gemini-2.5-flash,2,5,1,2,2,2,0,1.0000,3.6650,1.8232,1.7347,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N2_K5_Q1/run_2
cifar10,rulebased,google/gemini-2.5-flash,2,5,1,3,2,2,0,1.0000,6.4988,3.2440,3.1261,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N2_K5_Q1/run_3
cifar10,rulebased,google/gemini-2.5-flash,2,5,1,4,2,2,0,1.0000,2.7340,1.3644,1.2659,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N2_K5_Q1/run_4
cifar10,rulebased,google/gemini-2.5-flash,2,5,1,5,2,2,0,1.0000,4.5545,2.2654,2.1497,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N2_K5_Q1/run_5
cifar10,rulebased,google/gemini-2.5-flash,3,1,1,0,3,3,0,1.0000,6.8525,2.2820,2.2395,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N3_K1_Q1/run_0
cifar10,rulebased,google/gemini-2.5-flash,3,1,1,1,3,3,0,1.0000,4.5140,1.5008,1.4668,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N3_K1_Q1/run_1
cifar10,rulebased,google/gemini-2.5-flash,3,1,1,2,3,3,0,1.0000,4.8074,1.6006,1.5654,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N3_K1_Q1/run_2
cifar10,rulebased,google/gemini-2.5-flash,3,1,1,3,2,3,0,0.6667,5.3944,1.7965,1.7547,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N3_K1_Q1/run_3
cifar10,rulebased,google/gemini-2.5-flash,3,5,1,0,3,3,0,1.0000,5.7333,1.9050,1.7171,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N3_K5_Q1/run_0
cifar10,rulebased,google/gemini-2.5-flash,3,5,1,1,3,3,0,1.0000,5.6060,1.8651,1.7224,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N3_K5_Q1/run_1
cifar10,rulebased,google/gemini-2.5-flash,3,5,1,2,3,3,0,1.0000,6.4777,2.1526,1.9841,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N3_K5_Q1/run_2
cifar10,rulebased,google/gemini-2.5-flash,3,5,1,3,3,3,0,1.0000,5.6767,1.8897,1.7308,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N3_K5_Q1/run_3
cifar10,rulebased,google/gemini-2.5-flash,4,1,1,0,4,4,0,1.0000,7.3159,1.8273,1.7662,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N4_K1_Q1/run_0
cifar10,rulebased,google/gemini-2.5-flash,4,1,1,1,3,4,0,0.7500,6.8676,1.7150,1.6486,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N4_K1_Q1/run_1
cifar10,rulebased,google/gemini-2.5-flash,4,1,1,2,4,4,0,1.0000,7.5453,1.8846,1.8334,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N4_K1_Q1/run_2
cifar10,rulebased,google/gemini-2.5-flash,4,5,1,0,4,4,0,1.0000,11.2841,2.8185,2.6091,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N4_K5_Q1/run_0
cifar10,rulebased,google/gemini-2.5-flash,4,5,1,1,3,4,0,0.7500,10.7792,2.6927,2.5203,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N4_K5_Q1/run_1
cifar10,rulebased,google/gemini-2.5-flash,4,5,1,2,4,4,0,1.0000,18.0057,4.4992,4.3209,0,models/google-gemini-2.5-flash/datasets/cifar10/rulebased/N4_K5_Q1/run_2
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,2,1,1,0,2,2,0,1.0000,2.3320,1.1636,1.1261,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_0
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,2,1,1,1,2,2,0,1.0000,2.3312,1.1560,1.1406,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_1
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,2,1,1,2,2,2,0,1.0000,1.9932,0.9934,0.9645,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_2
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,2,1,1,3,2,2,0,1.0000,1.9930,0.9916,0.9571,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_3
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,2,1,1,4,2,2,0,1.0000,2.3254,1.1608,1.1210,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_4
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,2,1,1,5,2,2,0,1.0000,2.1369,1.0651,1.0330,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_5
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,2,5,1,0,2,2,0,1.0000,2.9363,1.4649,1.3511,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_0
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,2,5,1,1,2,2,0,1.0000,2.6974,1.3461,1.2503,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_1
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,2,5,1,2,2,2,0,1.0000,2.0508,1.0224,0.8588,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_2
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,2,5,1,3,2,2,0,1.0000,1.9538,0.9740,0.8972,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_3
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,2,5,1,4,2,2,0,1.0000,2.9971,1.4957,1.4283,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_4
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,2,5,1,5,2,2,0,1.0000,4.3025,2.1484,2.0543,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_5
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,3,1,1,0,3,3,0,1.0000,4.0394,1.3438,1.2986,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N3_K1_Q1/run_0
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,3,1,1,1,3,3,0,1.0000,3.2393,1.0702,1.0152,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N3_K1_Q1/run_1
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,3,1,1,2,3,3,0,1.0000,4.0644,1.3495,1.3142,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N3_K1_Q1/run_2
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,3,1,1,3,2,3,0,0.6667,4.1372,1.3773,1.3275,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N3_K1_Q1/run_3
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,3,5,1,0,3,3,0,1.0000,5.1855,1.7256,1.6327,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N3_K5_Q1/run_0
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,3,5,1,1,3,3,0,1.0000,7.0884,2.3606,2.1901,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N3_K5_Q1/run_1
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,3,5,1,2,3,3,0,1.0000,5.7747,1.9221,1.8117,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N3_K5_Q1/run_2
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,3,5,1,3,3,3,0,1.0000,5.4617,1.8177,1.7461,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N3_K5_Q1/run_3
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,4,1,1,0,4,4,0,1.0000,7.4743,1.8657,1.8287,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N4_K1_Q1/run_0
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,4,1,1,1,3,4,0,0.7500,6.4170,1.6000,1.5598,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N4_K1_Q1/run_1
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,4,1,1,2,4,4,0,1.0000,5.2290,1.3056,1.2314,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N4_K1_Q1/run_2
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,4,5,1,0,4,4,0,1.0000,9.9046,2.4697,2.2740,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N4_K5_Q1/run_0
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,4,5,1,1,3,4,0,0.7500,9.0978,2.2719,2.0274,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N4_K5_Q1/run_1
cifar10,axioms_ontology_v2,google/gemini-2.5-flash,4,5,1,2,4,4,0,1.0000,12.1491,3.0341,2.8875,0,models/google-gemini-2.5-flash/datasets/cifar10/axioms_ontology_v2/N4_K5_Q1/run_2
dtd,classification,google/gemini-2.5-flash,2,1,1,0,2,2,0,1.0000,1.8201,0.9072,0.8146,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N2_K1_Q1/run_0
dtd,classification,google/gemini-2.5-flash,2,1,1,1,2,2,0,1.0000,10.7241,5.3601,5.2201,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N2_K1_Q1/run_1
dtd,classification,google/gemini-2.5-flash,2,1,1,2,1,2,0,0.5000,1.9254,0.9593,0.7533,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N2_K1_Q1/run_2
dtd,classification,google/gemini-2.5-flash,2,1,1,3,2,2,0,1.0000,4.0829,2.0397,1.9848,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N2_K1_Q1/run_3
dtd,classification,google/gemini-2.5-flash,2,1,1,4,2,2,0,1.0000,2.3577,1.1772,1.0023,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N2_K1_Q1/run_4
dtd,classification,google/gemini-2.5-flash,2,1,1,5,2,2,0,1.0000,1.9358,0.9660,0.8206,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N2_K1_Q1/run_5
dtd,classification,google/gemini-2.5-flash,2,5,1,0,2,2,0,1.0000,5.3556,2.6756,2.5226,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N2_K5_Q1/run_0
dtd,classification,google/gemini-2.5-flash,2,5,1,1,2,2,0,1.0000,5.7698,2.8824,2.4960,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N2_K5_Q1/run_1
dtd,classification,google/gemini-2.5-flash,2,5,1,2,2,2,0,1.0000,5.9783,2.9865,2.6616,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N2_K5_Q1/run_2
dtd,classification,google/gemini-2.5-flash,2,5,1,3,2,2,0,1.0000,5.1932,2.5942,2.3483,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N2_K5_Q1/run_3
dtd,classification,google/gemini-2.5-flash,2,5,1,4,2,2,0,1.0000,11.2908,5.6434,5.2586,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N2_K5_Q1/run_4
dtd,classification,google/gemini-2.5-flash,2,5,1,5,2,2,0,1.0000,5.0122,2.5041,2.3547,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N2_K5_Q1/run_5
dtd,classification,google/gemini-2.5-flash,3,1,1,0,3,3,0,1.0000,3.7871,1.2607,1.1043,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N3_K1_Q1/run_0
dtd,classification,google/gemini-2.5-flash,3,1,1,1,3,3,0,1.0000,9.7183,3.2378,3.0789,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N3_K1_Q1/run_1
dtd,classification,google/gemini-2.5-flash,3,1,1,2,3,3,0,1.0000,5.9846,1.9928,1.8191,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N3_K1_Q1/run_2
dtd,classification,google/gemini-2.5-flash,3,1,1,3,3,3,0,1.0000,4.2861,1.4272,1.2616,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N3_K1_Q1/run_3
dtd,classification,google/gemini-2.5-flash,3,5,1,0,3,3,0,1.0000,5.0940,1.6960,1.1090,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N3_K5_Q1/run_0
dtd,classification,google/gemini-2.5-flash,3,5,1,1,3,3,0,1.0000,11.3812,3.7904,3.4477,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N3_K5_Q1/run_1
dtd,classification,google/gemini-2.5-flash,3,5,1,2,3,3,0,1.0000,12.8622,4.2847,3.6732,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N3_K5_Q1/run_2
dtd,classification,google/gemini-2.5-flash,3,5,1,3,3,3,0,1.0000,9.7085,3.2339,2.7905,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N3_K5_Q1/run_3
dtd,classification,google/gemini-2.5-flash,4,1,1,0,3,4,0,0.7500,10.4969,2.6226,2.3788,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N4_K1_Q1/run_0
dtd,classification,google/gemini-2.5-flash,4,1,1,1,3,4,0,0.7500,14.4159,3.6028,3.3466,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N4_K1_Q1/run_1
dtd,classification,google/gemini-2.5-flash,4,1,1,2,3,4,0,0.7500,4.5928,1.1469,0.9194,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N4_K1_Q1/run_2
dtd,classification,google/gemini-2.5-flash,4,5,1,0,3,4,0,0.7500,17.9197,4.4775,3.7147,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N4_K5_Q1/run_0
dtd,classification,google/gemini-2.5-flash,4,5,1,1,4,4,0,1.0000,14.5005,3.6224,2.9415,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N4_K5_Q1/run_1
dtd,classification,google/gemini-2.5-flash,4,5,1,2,4,4,0,1.0000,8.0355,2.0068,1.2227,0,models/google-gemini-2.5-flash/datasets/dtd/classification/N4_K5_Q1/run_2
dtd,nle,google/gemini-2.5-flash,2,1,1,0,1,2,0,0.5000,3.1287,1.5601,1.4277,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N2_K1_Q1/run_0
dtd,nle,google/gemini-2.5-flash,2,1,1,1,1,2,0,0.5000,2.5718,1.2834,1.1838,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N2_K1_Q1/run_1
dtd,nle,google/gemini-2.5-flash,2,1,1,2,2,2,0,1.0000,6.0885,3.0411,2.8589,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N2_K1_Q1/run_2
dtd,nle,google/gemini-2.5-flash,2,1,1,3,2,2,0,1.0000,1.9463,0.9711,0.8408,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N2_K1_Q1/run_3
dtd,nle,google/gemini-2.5-flash,2,1,1,4,2,2,0,1.0000,2.2122,1.1045,0.9796,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N2_K1_Q1/run_4
dtd,nle,google/gemini-2.5-flash,2,1,1,5,2,2,0,1.0000,2.4311,1.2099,1.0933,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N2_K1_Q1/run_5
dtd,nle,google/gemini-2.5-flash,2,5,1,0,2,2,0,1.0000,3.3591,1.6751,1.1276,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N2_K5_Q1/run_0
dtd,nle,google/gemini-2.5-flash,2,5,1,1,2,2,0,1.0000,5.9363,2.9623,2.4030,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N2_K5_Q1/run_1
dtd,nle,google/gemini-2.5-flash,2,5,1,2,2,2,0,1.0000,2.9653,1.4781,1.1461,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N2_K5_Q1/run_2
dtd,nle,google/gemini-2.5-flash,2,5,1,3,2,2,0,1.0000,3.5276,1.7598,1.2874,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N2_K5_Q1/run_3
dtd,nle,google/gemini-2.5-flash,2,5,1,4,2,2,0,1.0000,7.7996,3.8939,3.3784,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N2_K5_Q1/run_4
dtd,nle,google/gemini-2.5-flash,2,5,1,5,2,2,0,1.0000,2.7732,1.3842,1.0207,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N2_K5_Q1/run_5
dtd,nle,google/gemini-2.5-flash,3,1,1,0,3,3,0,1.0000,4.2919,1.4281,1.2804,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N3_K1_Q1/run_0
dtd,nle,google/gemini-2.5-flash,3,1,1,1,3,3,0,1.0000,4.3678,1.4536,1.2486,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N3_K1_Q1/run_1
dtd,nle,google/gemini-2.5-flash,3,1,1,2,3,3,0,1.0000,6.1302,2.0416,1.8564,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N3_K1_Q1/run_2
dtd,nle,google/gemini-2.5-flash,3,1,1,3,3,3,0,1.0000,3.7072,1.2344,1.0907,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N3_K1_Q1/run_3
dtd,nle,google/gemini-2.5-flash,3,5,1,0,3,3,0,1.0000,8.2982,2.7637,2.2265,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N3_K5_Q1/run_0
dtd,nle,google/gemini-2.5-flash,3,5,1,1,3,3,0,1.0000,6.4728,2.1551,1.5907,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N3_K5_Q1/run_1
dtd,nle,google/gemini-2.5-flash,3,5,1,2,3,3,0,1.0000,6.2784,2.0910,1.5952,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N3_K5_Q1/run_2
dtd,nle,google/gemini-2.5-flash,3,5,1,3,3,3,0,1.0000,5.1570,1.7171,1.1584,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N3_K5_Q1/run_3
dtd,nle,google/gemini-2.5-flash,4,1,1,0,3,4,0,0.7500,7.9780,1.9919,1.7687,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N4_K1_Q1/run_0
dtd,nle,google/gemini-2.5-flash,4,1,1,1,3,4,0,0.7500,8.9665,2.2402,2.0046,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N4_K1_Q1/run_1
dtd,nle,google/gemini-2.5-flash,4,1,1,2,3,4,0,0.7500,6.2709,1.5662,1.2966,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N4_K1_Q1/run_2
dtd,nle,google/gemini-2.5-flash,4,5,1,0,4,4,0,1.0000,10.7650,2.6822,1.8996,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N4_K5_Q1/run_0
dtd,nle,google/gemini-2.5-flash,4,5,1,1,4,4,0,1.0000,9.1059,2.2746,1.6272,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N4_K5_Q1/run_1
dtd,nle,google/gemini-2.5-flash,4,5,1,2,4,4,0,1.0000,7.1541,1.7867,1.1065,0,models/google-gemini-2.5-flash/datasets/dtd/nle/N4_K5_Q1/run_2
dtd,features,google/gemini-2.5-flash,2,1,1,0,1,2,0,0.5000,3.0111,1.5026,1.3570,0,models/google-gemini-2.5-flash/datasets/dtd/features/N2_K1_Q1/run_0
dtd,features,google/gemini-2.5-flash,2,1,1,1,1,2,0,0.5000,2.1281,1.0612,0.9289,0,models/google-gemini-2.5-flash/datasets/dtd/features/N2_K1_Q1/run_1
dtd,features,google/gemini-2.5-flash,2,1,1,2,1,2,0,0.5000,2.0687,1.0272,0.8873,0,models/google-gemini-2.5-flash/datasets/dtd/features/N2_K1_Q1/run_2
dtd,features,google/gemini-2.5-flash,2,1,1,3,2,2,0,1.0000,2.1232,1.0595,0.9058,0,models/google-gemini-2.5-flash/datasets/dtd/features/N2_K1_Q1/run_3
