dataset,prompt_type,model,config_n,config_k,config_q,run_id,correct,total,errors,accuracy,run_duration_seconds,avg_trial_wall_seconds,avg_trial_api_seconds,system_fallback_count,artifact_dir
pets,nle,google/gemma-4-26b-a4b-it,2,1,1,1,2,2,0,1.0000,10.5072,5.2511,5.1738,0,datasets/pets/nle/N2_K1_Q1/run_1
pets,nle,google/gemma-4-26b-a4b-it,2,1,1,2,2,2,0,1.0000,3.5984,1.7949,1.6160,0,datasets/pets/nle/N2_K1_Q1/run_2
pets,nle,google/gemma-4-26b-a4b-it,2,1,1,3,2,2,0,1.0000,3.6449,1.8203,1.6283,0,datasets/pets/nle/N2_K1_Q1/run_3
pets,nle,google/gemma-4-26b-a4b-it,2,1,1,4,2,2,0,1.0000,3.0977,1.5422,1.4037,0,datasets/pets/nle/N2_K1_Q1/run_4
pets,nle,google/gemma-4-26b-a4b-it,2,1,1,5,2,2,0,1.0000,3.6683,1.8302,1.7086,0,datasets/pets/nle/N2_K1_Q1/run_5
pets,nle,google/gemma-4-26b-a4b-it,2,5,1,0,2,2,0,1.0000,4.6660,2.3303,2.0607,0,datasets/pets/nle/N2_K5_Q1/run_0
pets,nle,google/gemma-4-26b-a4b-it,2,5,1,1,2,2,0,1.0000,4.6742,2.3346,2.0140,0,datasets/pets/nle/N2_K5_Q1/run_1
pets,nle,google/gemma-4-26b-a4b-it,2,5,1,2,2,2,0,1.0000,4.2375,2.1166,1.8492,0,datasets/pets/nle/N2_K5_Q1/run_2
pets,nle,google/gemma-4-26b-a4b-it,2,5,1,3,2,2,0,1.0000,10.4112,5.1995,4.8601,0,datasets/pets/nle/N2_K5_Q1/run_3
pets,nle,google/gemma-4-26b-a4b-it,2,5,1,4,2,2,0,1.0000,3.9643,1.9790,1.6081,0,datasets/pets/nle/N2_K5_Q1/run_4
pets,nle,google/gemma-4-26b-a4b-it,2,5,1,5,2,2,0,1.0000,4.0892,2.0425,1.7248,0,datasets/pets/nle/N2_K5_Q1/run_5
pets,nle,google/gemma-4-26b-a4b-it,3,1,1,0,2,3,0,0.6667,5.0846,1.6933,1.5420,0,datasets/pets/nle/N3_K1_Q1/run_0
pets,nle,google/gemma-4-26b-a4b-it,3,1,1,1,2,3,0,0.6667,6.7279,2.2398,2.0969,0,datasets/pets/nle/N3_K1_Q1/run_1
pets,nle,google/gemma-4-26b-a4b-it,3,1,1,2,2,3,0,0.6667,7.2509,2.4154,2.1965,0,datasets/pets/nle/N3_K1_Q1/run_2
pets,nle,google/gemma-4-26b-a4b-it,3,1,1,3,2,3,0,0.6667,6.3253,2.1068,1.9082,0,datasets/pets/nle/N3_K1_Q1/run_3
pets,nle,google/gemma-4-26b-a4b-it,3,5,1,0,3,3,0,1.0000,6.1058,2.0329,1.8161,0,datasets/pets/nle/N3_K5_Q1/run_0
pets,nle,google/gemma-4-26b-a4b-it,3,5,1,1,3,3,0,1.0000,6.8507,2.2774,1.8406,0,datasets/pets/nle/N3_K5_Q1/run_1
pets,nle,google/gemma-4-26b-a4b-it,3,5,1,2,3,3,0,1.0000,10.3555,3.4497,3.0331,0,datasets/pets/nle/N3_K5_Q1/run_2
pets,nle,google/gemma-4-26b-a4b-it,3,5,1,3,3,3,0,1.0000,12.1711,4.0548,3.7449,0,datasets/pets/nle/N3_K5_Q1/run_3
pets,nle,google/gemma-4-26b-a4b-it,4,1,1,0,4,4,0,1.0000,9.1356,2.2826,2.0914,0,datasets/pets/nle/N4_K1_Q1/run_0
pets,nle,google/gemma-4-26b-a4b-it,4,1,1,1,3,4,0,0.7500,21.0726,5.2669,4.9587,0,datasets/pets/nle/N4_K1_Q1/run_1
pets,nle,google/gemma-4-26b-a4b-it,4,1,1,2,3,4,0,0.7500,18.4973,4.6101,4.3307,0,datasets/pets/nle/N4_K1_Q1/run_2
pets,nle,google/gemma-4-26b-a4b-it,4,5,1,0,4,4,0,1.0000,19.0333,4.7554,3.8919,0,datasets/pets/nle/N4_K5_Q1/run_0
pets,nle,google/gemma-4-26b-a4b-it,4,5,1,1,3,4,0,0.7500,18.7897,4.6946,3.8582,0,datasets/pets/nle/N4_K5_Q1/run_1
pets,nle,google/gemma-4-26b-a4b-it,4,5,1,2,4,4,0,1.0000,10.0059,2.4988,2.0727,0,datasets/pets/nle/N4_K5_Q1/run_2
pets,features,google/gemma-4-26b-a4b-it,2,1,1,0,2,2,0,1.0000,27.5372,13.7664,13.6521,0,datasets/pets/features/N2_K1_Q1/run_0
pets,features,google/gemma-4-26b-a4b-it,2,1,1,1,2,2,0,1.0000,10.4423,5.2186,5.1222,0,datasets/pets/features/N2_K1_Q1/run_1
pets,features,google/gemma-4-26b-a4b-it,2,1,1,2,2,2,0,1.0000,2.3679,1.1820,1.0638,0,datasets/pets/features/N2_K1_Q1/run_2
pets,features,google/gemma-4-26b-a4b-it,2,1,1,3,2,2,0,1.0000,2.2576,1.1269,1.0064,0,datasets/pets/features/N2_K1_Q1/run_3
pets,features,google/gemma-4-26b-a4b-it,2,1,1,4,2,2,0,1.0000,2.5418,1.2686,1.1125,0,datasets/pets/features/N2_K1_Q1/run_4
pets,features,google/gemma-4-26b-a4b-it,2,1,1,5,2,2,0,1.0000,2.6337,1.3151,1.1644,0,datasets/pets/features/N2_K1_Q1/run_5
pets,features,google/gemma-4-26b-a4b-it,2,5,1,0,2,2,0,1.0000,5.5794,2.7873,2.3544,0,datasets/pets/features/N2_K5_Q1/run_0
pets,features,google/gemma-4-26b-a4b-it,2,5,1,1,2,2,0,1.0000,3.5386,1.7649,1.3894,0,datasets/pets/features/N2_K5_Q1/run_1
pets,features,google/gemma-4-26b-a4b-it,2,5,1,2,2,2,0,1.0000,3.1997,1.5962,1.2939,0,datasets/pets/features/N2_K5_Q1/run_2
pets,features,google/gemma-4-26b-a4b-it,2,5,1,3,2,2,0,1.0000,3.8579,1.9269,1.5382,0,datasets/pets/features/N2_K5_Q1/run_3
pets,features,google/gemma-4-26b-a4b-it,2,5,1,4,2,2,0,1.0000,3.2136,1.6031,1.5083,0,datasets/pets/features/N2_K5_Q1/run_4
pets,features,google/gemma-4-26b-a4b-it,2,5,1,5,2,2,0,1.0000,3.5434,1.7684,1.3470,0,datasets/pets/features/N2_K5_Q1/run_5
pets,features,google/gemma-4-26b-a4b-it,3,1,1,0,2,3,0,0.6667,3.8405,1.2751,1.0887,0,datasets/pets/features/N3_K1_Q1/run_0
pets,features,google/gemma-4-26b-a4b-it,3,1,1,1,2,3,0,0.6667,4.2613,1.4191,1.2017,0,datasets/pets/features/N3_K1_Q1/run_1
pets,features,google/gemma-4-26b-a4b-it,3,1,1,2,2,3,0,0.6667,4.0494,1.3471,1.1490,0,datasets/pets/features/N3_K1_Q1/run_2
pets,features,google/gemma-4-26b-a4b-it,3,1,1,3,3,3,0,1.0000,4.0833,1.3598,1.2314,0,datasets/pets/features/N3_K1_Q1/run_3
pets,features,google/gemma-4-26b-a4b-it,3,5,1,0,3,3,0,1.0000,6.1844,2.0583,1.6619,0,datasets/pets/features/N3_K5_Q1/run_0
pets,features,google/gemma-4-26b-a4b-it,3,5,1,1,3,3,0,1.0000,6.5137,2.1691,1.7880,0,datasets/pets/features/N3_K5_Q1/run_1
pets,features,google/gemma-4-26b-a4b-it,3,5,1,2,3,3,0,1.0000,5.8041,1.9327,1.5281,0,datasets/pets/features/N3_K5_Q1/run_2
pets,features,google/gemma-4-26b-a4b-it,3,5,1,3,3,3,0,1.0000,7.0401,2.3425,1.7335,0,datasets/pets/features/N3_K5_Q1/run_3
pets,features,google/gemma-4-26b-a4b-it,4,1,1,0,4,4,0,1.0000,10.2755,2.5670,2.3280,0,datasets/pets/features/N4_K1_Q1/run_0
pets,features,google/gemma-4-26b-a4b-it,4,1,1,1,3,4,0,0.7500,6.7595,1.6884,1.5152,0,datasets/pets/features/N4_K1_Q1/run_1
pets,features,google/gemma-4-26b-a4b-it,4,1,1,2,3,4,0,0.7500,5.3455,1.3350,1.1304,0,datasets/pets/features/N4_K1_Q1/run_2
pets,features,google/gemma-4-26b-a4b-it,4,5,1,0,4,4,0,1.0000,10.0843,2.5190,1.8417,0,datasets/pets/features/N4_K5_Q1/run_0
pets,features,google/gemma-4-26b-a4b-it,4,5,1,1,4,4,0,1.0000,13.2854,3.3195,2.8166,0,datasets/pets/features/N4_K5_Q1/run_1
pets,features,google/gemma-4-26b-a4b-it,4,5,1,2,4,4,0,1.0000,9.3417,2.3327,1.6727,0,datasets/pets/features/N4_K5_Q1/run_2
pets,rulebased,google/gemma-4-26b-a4b-it,2,1,1,0,2,2,0,1.0000,4.6219,2.3035,2.2256,0,datasets/pets/rulebased/N2_K1_Q1/run_0
pets,rulebased,google/gemma-4-26b-a4b-it,2,1,1,1,2,2,0,1.0000,12.3072,6.1501,5.9448,0,datasets/pets/rulebased/N2_K1_Q1/run_1
pets,rulebased,google/gemma-4-26b-a4b-it,2,1,1,2,2,2,0,1.0000,10.9335,5.4647,5.3365,0,datasets/pets/rulebased/N2_K1_Q1/run_2
pets,rulebased,google/gemma-4-26b-a4b-it,2,1,1,3,2,2,0,1.0000,4.9281,2.4619,2.3501,0,datasets/pets/rulebased/N2_K1_Q1/run_3
pets,rulebased,google/gemma-4-26b-a4b-it,2,1,1,4,2,2,0,1.0000,4.7249,2.3539,2.1891,0,datasets/pets/rulebased/N2_K1_Q1/run_4
pets,rulebased,google/gemma-4-26b-a4b-it,2,1,1,5,2,2,0,1.0000,4.6368,2.3165,2.1361,0,datasets/pets/rulebased/N2_K1_Q1/run_5
pets,rulebased,google/gemma-4-26b-a4b-it,2,5,1,0,2,2,0,1.0000,7.6900,3.8427,3.3578,0,datasets/pets/rulebased/N2_K5_Q1/run_0
pets,rulebased,google/gemma-4-26b-a4b-it,2,5,1,1,2,2,0,1.0000,6.2064,3.1007,2.9074,0,datasets/pets/rulebased/N2_K5_Q1/run_1
pets,rulebased,google/gemma-4-26b-a4b-it,2,5,1,2,2,2,0,1.0000,7.0767,3.5354,3.2269,0,datasets/pets/rulebased/N2_K5_Q1/run_2
pets,rulebased,google/gemma-4-26b-a4b-it,2,5,1,3,2,2,0,1.0000,7.1555,3.5753,3.1609,0,datasets/pets/rulebased/N2_K5_Q1/run_3
pets,rulebased,google/gemma-4-26b-a4b-it,2,5,1,4,2,2,0,1.0000,6.8280,3.4119,2.9061,0,datasets/pets/rulebased/N2_K5_Q1/run_4
pets,rulebased,google/gemma-4-26b-a4b-it,2,5,1,5,2,2,0,1.0000,7.1743,3.5850,3.0511,0,datasets/pets/rulebased/N2_K5_Q1/run_5
pets,rulebased,google/gemma-4-26b-a4b-it,3,1,1,0,3,3,0,1.0000,8.8100,2.9321,2.7513,0,datasets/pets/rulebased/N3_K1_Q1/run_0
pets,rulebased,google/gemma-4-26b-a4b-it,3,1,1,1,2,3,0,0.6667,11.6014,3.8658,3.7406,0,datasets/pets/rulebased/N3_K1_Q1/run_1
pets,rulebased,google/gemma-4-26b-a4b-it,3,1,1,2,2,3,0,0.6667,7.8778,2.6244,2.4250,0,datasets/pets/rulebased/N3_K1_Q1/run_2
pets,rulebased,google/gemma-4-26b-a4b-it,3,1,1,3,3,3,0,1.0000,12.0425,4.0124,3.8695,0,datasets/pets/rulebased/N3_K1_Q1/run_3
pets,rulebased,google/gemma-4-26b-a4b-it,3,5,1,0,3,3,0,1.0000,11.4756,3.8228,3.2264,0,datasets/pets/rulebased/N3_K5_Q1/run_0
pets,rulebased,google/gemma-4-26b-a4b-it,3,5,1,1,3,3,0,1.0000,11.0884,3.6942,3.2850,0,datasets/pets/rulebased/N3_K5_Q1/run_1
pets,rulebased,google/gemma-4-26b-a4b-it,3,5,1,2,3,3,0,1.0000,11.1976,3.7285,3.1753,0,datasets/pets/rulebased/N3_K5_Q1/run_2
pets,rulebased,google/gemma-4-26b-a4b-it,3,5,1,3,3,3,0,1.0000,17.1774,5.7215,5.1791,0,datasets/pets/rulebased/N3_K5_Q1/run_3
pets,rulebased,google/gemma-4-26b-a4b-it,4,1,1,0,4,4,0,1.0000,13.1231,3.2774,3.0184,0,datasets/pets/rulebased/N4_K1_Q1/run_0
pets,rulebased,google/gemma-4-26b-a4b-it,4,1,1,1,4,4,0,1.0000,13.2579,3.3128,3.0969,0,datasets/pets/rulebased/N4_K1_Q1/run_1
pets,rulebased,google/gemma-4-26b-a4b-it,4,1,1,2,3,4,0,0.7500,14.2896,3.5711,3.3846,0,datasets/pets/rulebased/N4_K1_Q1/run_2
pets,rulebased,google/gemma-4-26b-a4b-it,4,5,1,0,4,4,0,1.0000,18.8038,4.6983,3.8621,0,datasets/pets/rulebased/N4_K5_Q1/run_0
pets,rulebased,google/gemma-4-26b-a4b-it,4,5,1,1,4,4,0,1.0000,18.2566,4.5620,3.6454,0,datasets/pets/rulebased/N4_K5_Q1/run_1
pets,rulebased,google/gemma-4-26b-a4b-it,4,5,1,2,4,4,0,1.0000,18.5004,4.6206,4.0087,0,datasets/pets/rulebased/N4_K5_Q1/run_2
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,1,1,0,2,2,0,1.0000,3.7552,1.8733,1.7741,0,datasets/pets/axioms_ontology_v2/N2_K1_Q1/run_0
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,1,1,1,2,2,0,1.0000,5.3643,2.6803,2.5048,0,datasets/pets/axioms_ontology_v2/N2_K1_Q1/run_1
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,1,1,2,2,2,0,1.0000,4.2807,2.1255,1.9554,0,datasets/pets/axioms_ontology_v2/N2_K1_Q1/run_2
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,1,1,3,2,2,0,1.0000,3.9806,1.9868,1.8389,0,datasets/pets/axioms_ontology_v2/N2_K1_Q1/run_3
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,1,1,4,2,2,0,1.0000,5.1381,2.5651,2.3992,0,datasets/pets/axioms_ontology_v2/N2_K1_Q1/run_4
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,1,1,5,2,2,0,1.0000,4.7625,2.3789,2.1693,0,datasets/pets/axioms_ontology_v2/N2_K1_Q1/run_5
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,5,1,0,2,2,0,1.0000,17.1274,8.5597,8.3111,0,datasets/pets/axioms_ontology_v2/N2_K5_Q1/run_0
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,5,1,1,2,2,0,1.0000,6.8362,3.4149,3.0641,0,datasets/pets/axioms_ontology_v2/N2_K5_Q1/run_1
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,5,1,2,2,2,0,1.0000,6.1809,3.0868,2.8648,0,datasets/pets/axioms_ontology_v2/N2_K5_Q1/run_2
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,5,1,3,2,2,0,1.0000,6.4418,3.2164,2.9426,0,datasets/pets/axioms_ontology_v2/N2_K5_Q1/run_3
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,5,1,4,2,2,0,1.0000,6.3467,3.1711,2.8474,0,datasets/pets/axioms_ontology_v2/N2_K5_Q1/run_4
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,2,5,1,5,2,2,0,1.0000,7.0914,3.5411,3.3052,0,datasets/pets/axioms_ontology_v2/N2_K5_Q1/run_5
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,3,1,1,0,2,3,0,0.6667,10.1829,3.3924,3.2000,0,datasets/pets/axioms_ontology_v2/N3_K1_Q1/run_0
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,3,1,1,1,2,3,0,0.6667,9.3068,3.0999,2.9144,0,datasets/pets/axioms_ontology_v2/N3_K1_Q1/run_1
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,3,1,1,2,3,3,0,1.0000,9.9504,3.3150,3.1233,0,datasets/pets/axioms_ontology_v2/N3_K1_Q1/run_2
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,3,1,1,3,2,3,0,0.6667,11.0555,3.6829,3.5276,0,datasets/pets/axioms_ontology_v2/N3_K1_Q1/run_3
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,3,5,1,0,3,3,0,1.0000,14.4122,4.8009,4.4715,0,datasets/pets/axioms_ontology_v2/N3_K5_Q1/run_0
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,3,5,1,1,3,3,0,1.0000,12.9425,4.3116,4.0815,0,datasets/pets/axioms_ontology_v2/N3_K5_Q1/run_1
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,3,5,1,2,3,3,0,1.0000,13.6533,4.5473,4.1704,0,datasets/pets/axioms_ontology_v2/N3_K5_Q1/run_2
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,3,5,1,3,3,3,0,1.0000,16.1975,5.3956,4.8039,0,datasets/pets/axioms_ontology_v2/N3_K5_Q1/run_3
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,4,1,1,0,4,4,0,1.0000,16.8809,4.2185,3.9498,0,datasets/pets/axioms_ontology_v2/N4_K1_Q1/run_0
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,4,1,1,1,3,4,0,0.7500,17.7637,4.4394,4.1948,0,datasets/pets/axioms_ontology_v2/N4_K1_Q1/run_1
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,4,1,1,2,3,4,0,0.7500,16.5373,4.1324,3.9352,0,datasets/pets/axioms_ontology_v2/N4_K1_Q1/run_2
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,4,5,1,0,4,4,0,1.0000,20.5946,5.1457,4.5805,0,datasets/pets/axioms_ontology_v2/N4_K5_Q1/run_0
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,4,5,1,1,2,4,0,0.5000,23.9791,5.9922,5.1999,0,datasets/pets/axioms_ontology_v2/N4_K5_Q1/run_1
pets,axioms_ontology_v2,google/gemma-4-26b-a4b-it,4,5,1,2,4,4,0,1.0000,21.3435,5.3337,4.7691,0,datasets/pets/axioms_ontology_v2/N4_K5_Q1/run_2
cifar10,classification,google/gemma-4-26b-a4b-it,2,1,1,0,2,2,0,1.0000,1.3887,0.6917,0.6639,0,datasets/cifar10/classification/N2_K1_Q1/run_0
cifar10,classification,google/gemma-4-26b-a4b-it,2,1,1,1,2,2,0,1.0000,1.3352,0.6658,0.6303,0,datasets/cifar10/classification/N2_K1_Q1/run_1
cifar10,classification,google/gemma-4-26b-a4b-it,2,1,1,2,2,2,0,1.0000,1.3508,0.6717,0.6255,0,datasets/cifar10/classification/N2_K1_Q1/run_2
cifar10,classification,google/gemma-4-26b-a4b-it,2,1,1,3,2,2,0,1.0000,1.4580,0.7221,0.6820,0,datasets/cifar10/classification/N2_K1_Q1/run_3
cifar10,classification,google/gemma-4-26b-a4b-it,2,1,1,4,2,2,0,1.0000,1.2951,0.6433,0.6214,0,datasets/cifar10/classification/N2_K1_Q1/run_4
cifar10,classification,google/gemma-4-26b-a4b-it,2,1,1,5,2,2,0,1.0000,1.3900,0.6931,0.6578,0,datasets/cifar10/classification/N2_K1_Q1/run_5
cifar10,classification,google/gemma-4-26b-a4b-it,2,5,1,0,2,2,0,1.0000,2.7756,1.3857,1.2780,0,datasets/cifar10/classification/N2_K5_Q1/run_0
cifar10,classification,google/gemma-4-26b-a4b-it,2,5,1,1,2,2,0,1.0000,2.0909,1.0430,0.9431,0,datasets/cifar10/classification/N2_K5_Q1/run_1
cifar10,classification,google/gemma-4-26b-a4b-it,2,5,1,2,2,2,0,1.0000,2.4015,1.1449,1.0658,0,datasets/cifar10/classification/N2_K5_Q1/run_2
cifar10,classification,google/gemma-4-26b-a4b-it,2,5,1,3,2,2,0,1.0000,2.7135,1.3538,1.2501,0,datasets/cifar10/classification/N2_K5_Q1/run_3
cifar10,classification,google/gemma-4-26b-a4b-it,2,5,1,4,2,2,0,1.0000,2.4080,1.2013,1.0596,0,datasets/cifar10/classification/N2_K5_Q1/run_4
cifar10,classification,google/gemma-4-26b-a4b-it,2,5,1,5,2,2,0,1.0000,2.2151,1.1034,0.9984,0,datasets/cifar10/classification/N2_K5_Q1/run_5
cifar10,classification,google/gemma-4-26b-a4b-it,3,1,1,0,3,3,0,1.0000,2.0013,0.6565,0.6130,0,datasets/cifar10/classification/N3_K1_Q1/run_0
cifar10,classification,google/gemma-4-26b-a4b-it,3,1,1,1,3,3,0,1.0000,3.6402,1.2114,1.1747,0,datasets/cifar10/classification/N3_K1_Q1/run_1
cifar10,classification,google/gemma-4-26b-a4b-it,3,1,1,2,3,3,0,1.0000,3.1627,1.0524,1.0036,0,datasets/cifar10/classification/N3_K1_Q1/run_2
cifar10,classification,google/gemma-4-26b-a4b-it,3,1,1,3,3,3,0,1.0000,2.7357,0.9104,0.8628,0,datasets/cifar10/classification/N3_K1_Q1/run_3
cifar10,classification,google/gemma-4-26b-a4b-it,3,5,1,0,3,3,0,1.0000,5.8805,1.9579,1.8156,0,datasets/cifar10/classification/N3_K5_Q1/run_0
cifar10,classification,google/gemma-4-26b-a4b-it,3,5,1,1,3,3,0,1.0000,4.2912,1.4287,1.2533,0,datasets/cifar10/classification/N3_K5_Q1/run_1
cifar10,classification,google/gemma-4-26b-a4b-it,3,5,1,2,3,3,0,1.0000,3.7884,1.2601,1.1101,0,datasets/cifar10/classification/N3_K5_Q1/run_2
cifar10,classification,google/gemma-4-26b-a4b-it,3,5,1,3,3,3,0,1.0000,3.8465,1.2786,1.0913,0,datasets/cifar10/classification/N3_K5_Q1/run_3
cifar10,classification,google/gemma-4-26b-a4b-it,4,1,1,0,3,4,0,0.7500,3.3281,0.8306,0.7647,0,datasets/cifar10/classification/N4_K1_Q1/run_0
cifar10,classification,google/gemma-4-26b-a4b-it,4,1,1,1,4,4,0,1.0000,2.9309,0.7276,0.6657,0,datasets/cifar10/classification/N4_K1_Q1/run_1
cifar10,classification,google/gemma-4-26b-a4b-it,4,1,1,2,3,4,0,0.7500,3.1984,0.7983,0.7455,0,datasets/cifar10/classification/N4_K1_Q1/run_2
cifar10,classification,google/gemma-4-26b-a4b-it,4,5,1,0,4,4,0,1.0000,5.7143,1.4256,1.2408,0,datasets/cifar10/classification/N4_K5_Q1/run_0
cifar10,classification,google/gemma-4-26b-a4b-it,4,5,1,1,4,4,0,1.0000,5.4686,1.3568,1.1622,0,datasets/cifar10/classification/N4_K5_Q1/run_1
cifar10,classification,google/gemma-4-26b-a4b-it,4,5,1,2,4,4,0,1.0000,5.9087,1.4747,1.2846,0,datasets/cifar10/classification/N4_K5_Q1/run_2
cifar10,nle,google/gemma-4-26b-a4b-it,2,1,1,0,2,2,0,1.0000,3.0787,1.5258,1.4997,0,datasets/cifar10/nle/N2_K1_Q1/run_0
cifar10,nle,google/gemma-4-26b-a4b-it,2,1,1,1,2,2,0,1.0000,2.8797,1.4380,1.3996,0,datasets/cifar10/nle/N2_K1_Q1/run_1
cifar10,nle,google/gemma-4-26b-a4b-it,2,1,1,2,2,2,0,1.0000,4.2032,2.0951,2.0683,0,datasets/cifar10/nle/N2_K1_Q1/run_2
cifar10,nle,google/gemma-4-26b-a4b-it,2,1,1,3,2,2,0,1.0000,3.0078,1.4972,1.4502,0,datasets/cifar10/nle/N2_K1_Q1/run_3
cifar10,nle,google/gemma-4-26b-a4b-it,2,1,1,4,2,2,0,1.0000,3.1853,1.5909,1.5445,0,datasets/cifar10/nle/N2_K1_Q1/run_4
cifar10,nle,google/gemma-4-26b-a4b-it,2,1,1,5,2,2,0,1.0000,3.1557,1.5760,1.5421,0,datasets/cifar10/nle/N2_K1_Q1/run_5
cifar10,nle,google/gemma-4-26b-a4b-it,2,5,1,0,2,2,0,1.0000,3.3394,1.6656,1.5224,0,datasets/cifar10/nle/N2_K5_Q1/run_0
cifar10,nle,google/gemma-4-26b-a4b-it,2,5,1,1,2,2,0,1.0000,3.3841,1.6787,1.5827,0,datasets/cifar10/nle/N2_K5_Q1/run_1
cifar10,nle,google/gemma-4-26b-a4b-it,2,5,1,2,2,2,0,1.0000,3.6397,1.8179,1.7629,0,datasets/cifar10/nle/N2_K5_Q1/run_2
cifar10,nle,google/gemma-4-26b-a4b-it,2,5,1,3,2,2,0,1.0000,3.5532,1.7744,1.6512,0,datasets/cifar10/nle/N2_K5_Q1/run_3
cifar10,nle,google/gemma-4-26b-a4b-it,2,5,1,4,2,2,0,1.0000,3.8715,1.9333,1.8279,0,datasets/cifar10/nle/N2_K5_Q1/run_4
cifar10,nle,google/gemma-4-26b-a4b-it,2,5,1,5,2,2,0,1.0000,3.4638,1.7299,1.6107,0,datasets/cifar10/nle/N2_K5_Q1/run_5
cifar10,nle,google/gemma-4-26b-a4b-it,3,1,1,0,3,3,0,1.0000,4.3402,1.4451,1.4193,0,datasets/cifar10/nle/N3_K1_Q1/run_0
cifar10,nle,google/gemma-4-26b-a4b-it,3,1,1,1,3,3,0,1.0000,5.2156,1.7364,1.6951,0,datasets/cifar10/nle/N3_K1_Q1/run_1
cifar10,nle,google/gemma-4-26b-a4b-it,3,1,1,2,3,3,0,1.0000,5.8952,1.9635,1.9319,0,datasets/cifar10/nle/N3_K1_Q1/run_2
cifar10,nle,google/gemma-4-26b-a4b-it,3,1,1,3,3,3,0,1.0000,4.8723,1.6218,1.5799,0,datasets/cifar10/nle/N3_K1_Q1/run_3
cifar10,nle,google/gemma-4-26b-a4b-it,3,5,1,0,3,3,0,1.0000,6.1867,2.0597,1.8857,0,datasets/cifar10/nle/N3_K5_Q1/run_0
cifar10,nle,google/gemma-4-26b-a4b-it,3,5,1,1,3,3,0,1.0000,5.2900,1.7614,1.6215,0,datasets/cifar10/nle/N3_K5_Q1/run_1
cifar10,nle,google/gemma-4-26b-a4b-it,3,5,1,2,3,3,0,1.0000,6.5214,2.1666,1.9817,0,datasets/cifar10/nle/N3_K5_Q1/run_2
cifar10,nle,google/gemma-4-26b-a4b-it,3,5,1,3,3,3,0,1.0000,5.5147,1.8365,1.6461,0,datasets/cifar10/nle/N3_K5_Q1/run_3
cifar10,nle,google/gemma-4-26b-a4b-it,4,1,1,0,4,4,0,1.0000,8.2612,2.0637,2.0094,0,datasets/cifar10/nle/N4_K1_Q1/run_0
cifar10,nle,google/gemma-4-26b-a4b-it,4,1,1,1,4,4,0,1.0000,5.4247,1.3475,1.2837,0,datasets/cifar10/nle/N4_K1_Q1/run_1
cifar10,nle,google/gemma-4-26b-a4b-it,4,1,1,2,3,4,0,0.7500,15.3900,3.8441,3.7718,0,datasets/cifar10/nle/N4_K1_Q1/run_2
cifar10,nle,google/gemma-4-26b-a4b-it,4,5,1,0,4,4,0,1.0000,17.8642,4.4637,4.2154,0,datasets/cifar10/nle/N4_K5_Q1/run_0
cifar10,nle,google/gemma-4-26b-a4b-it,4,5,1,1,4,4,0,1.0000,8.2054,2.0493,1.8777,0,datasets/cifar10/nle/N4_K5_Q1/run_1
cifar10,nle,google/gemma-4-26b-a4b-it,4,5,1,2,4,4,0,1.0000,8.4063,2.0977,1.8918,0,datasets/cifar10/nle/N4_K5_Q1/run_2
cifar10,features,google/gemma-4-26b-a4b-it,2,1,1,0,2,2,0,1.0000,2.0205,1.0055,0.9729,0,datasets/cifar10/features/N2_K1_Q1/run_0
cifar10,features,google/gemma-4-26b-a4b-it,2,1,1,1,2,2,0,1.0000,1.8676,0.9301,0.8959,0,datasets/cifar10/features/N2_K1_Q1/run_1
cifar10,features,google/gemma-4-26b-a4b-it,2,1,1,2,2,2,0,1.0000,2.0047,0.9998,0.9607,0,datasets/cifar10/features/N2_K1_Q1/run_2
cifar10,features,google/gemma-4-26b-a4b-it,2,1,1,3,2,2,0,1.0000,1.9272,0.9517,0.9198,0,datasets/cifar10/features/N2_K1_Q1/run_3
